 ! LAMMPS data file (atom_style full)
        1955  atoms
           2  atom types
           0  bonds
           0  bond types
           0  angles
           0  angle types
           0  dihedrals
           0  dihedral types
           0  impropers
           0  improper types

   -20.00000000     20.00000000 xlo xhi
   -20.00000000     20.00000000 ylo yhi
   -20.00000000     20.00000000 zlo zhi

 Masses

    1    39.962000
    2    39.962000

 Atoms

   279     44    2   0.00000000   -9.8297338   11.0088254   15.5206522
   280     44    2   0.00000000   11.0082779  -14.0658412    1.9016090
   281     44    2   0.00000000   12.5262514  -14.8313795  -10.1200113
   282     44    2   0.00000000   -3.6997166   10.4101521   -0.0166911
   283     44    2   0.00000000   18.4543272   14.1703597   -5.9062773
   284     44    2   0.00000000   11.2483461   18.4721036   -9.5621654
   285     44    2   0.00000000   -3.2108031  -14.3432159   -6.9697683
   286     44    2   0.00000000   16.2925031   18.6828932   13.2670750
   287     44    2   0.00000000   -6.1880646   14.6050119   16.6580881
   288     44    2   0.00000000   -1.1576155  -11.2764869  -15.6330823
   289     44    2   0.00000000   12.5453458   10.5606766   -5.5657071
   290     44    2   0.00000000    7.4667390   15.7785553   13.8183145
   291     44    2   0.00000000    1.0650538   14.7733739  -15.8348216
   292     44    2   0.00000000   -3.5709467  -10.0808198  -16.1546682
   293     44    2   0.00000000  -11.5356752   12.5788372    7.6451995
   294     44    2   0.00000000  -18.9893427   17.1165420   -2.1872058
   295     44    2   0.00000000  -14.4572721  -18.6950195   11.7108252
   296     44    2   0.00000000   12.4551739   13.6017916  -12.6616334
   297     44    2   0.00000000   -5.9769299   13.9476047   10.2622713
   298     44    2   0.00000000   -9.9347071  -12.6329142   19.6715153
   299     44    2   0.00000000  -17.3943055   13.8238527  -10.6773341
   300     44    2   0.00000000   -3.1328054   11.7131090   13.6711496
   301     44    2   0.00000000  -19.0087901   10.7568368  -11.5606968
   302     44    2   0.00000000   -5.4532231   16.2551122    3.1776422
   303     44    2   0.00000000   -0.9228737   14.0000751   16.0083743
   304     44    2   0.00000000  -13.5342671   16.8228294  -11.3062802
   305     44    2   0.00000000  -17.6456690  -16.4943480  -17.7016585
   306     44    2   0.00000000   -5.7703907  -12.6039743    7.9910257
   307     44    2   0.00000000    1.1599672   18.7387944    6.5728022
   308     44    2   0.00000000  -19.4259328   18.9351589  -16.0626995
   309     44    2   0.00000000    0.5028734  -17.2617972   -8.2134224
   310     44    2   0.00000000   14.3064002   10.2685111  -18.3773858
   311     44    2   0.00000000    9.8951299   12.0884625   16.7183634
   312     44    2   0.00000000   -2.2678695  -17.8265515  -15.6482166
   313     44    2   0.00000000  -14.6084124  -12.8796976  -17.5518631
   314     44    2   0.00000000   -6.1176749  -10.4746459    9.7365283
   315     44    2   0.00000000   19.8553452  -14.1718244    1.2565773
   316     44    2   0.00000000   -3.0056985   17.5907072  -17.3812308
   317     44    2   0.00000000   -7.3148423   14.6616222  -18.7408914
   318     44    2   0.00000000    0.8250431  -18.3852600  -15.4743516
   319     44    2   0.00000000   -5.0101432  -14.3422124   18.4784595
   320     44    2   0.00000000   10.0201095   17.9471649  -14.7870184
   321     44    2   0.00000000    3.6095842  -12.1469780   14.4776229
   322     44    2   0.00000000    6.4049931   11.2413600   -0.9275439
   323     44    2   0.00000000   19.7226439   18.8743736   19.3274548
   324     44    2   0.00000000  -13.5080647  -11.2929310  -10.7914753
   325     44    2   0.00000000  -11.8766894   19.5958619    4.1716728
   326     44    2   0.00000000   16.6645505  -17.3836007  -15.2138867
   327     44    2   0.00000000  -15.1505119  -18.3292081   -6.0387395
   328     44    2   0.00000000  -16.8283860  -19.8750510   12.5549257
   329     44    2   0.00000000    2.0956595  -18.1091452   19.0911522
   330     44    2   0.00000000   -5.8520885   18.5131359    7.2012674
   331     44    2   0.00000000    7.3826414   18.4756575  -13.5658934
   332     44    2   0.00000000  -12.8448875   16.9218661    3.8228505
   333     44    2   0.00000000   -9.1941404   17.9181782  -12.3341935
   334     44    2   0.00000000  -17.8157669   11.4486440   -9.0618304
   335     44    2   0.00000000    2.1814387  -19.3629564    1.5671259
   336     44    2   0.00000000    0.4814592  -18.1657317   12.5067688
   337     44    2   0.00000000    7.5574391   14.5424580   -2.5829007
   338     44    2   0.00000000   -5.2944647   10.1201315   14.2960427
   339     44    2   0.00000000    2.2558193   12.3688540    7.2109257
   340     44    2   0.00000000   15.8486217  -12.8045418   10.8389180
   341     44    2   0.00000000   18.5096809  -13.2104508   11.1741397
   342     44    2   0.00000000   11.5598731   15.7911116  -11.0879612
   343     44    2   0.00000000    5.6246141   11.0282357  -19.9479327
   344     44    2   0.00000000   14.8146991   13.0426647  -19.1097319
   345     44    2   0.00000000   11.2904536  -19.1512900    8.7802950
   346     44    2   0.00000000   -1.4171785   15.9997352  -18.9186534
   347     44    2   0.00000000  -10.2022434   13.6517577  -19.8670026
   348     44    2   0.00000000   -4.6179791   15.3164639  -18.2272160
   349     44    2   0.00000000   -0.8486514   19.7525771   11.1875048
   350     44    2   0.00000000   10.0588481   10.9218830   19.0947144
   351     44    2   0.00000000   15.5922846   10.3740155  -15.7569920
   352     44    2   0.00000000   -0.7569244  -12.0540137    8.1091953
   353     44    2   0.00000000   -4.1879617  -16.6072538   -5.3373319
   354     44    2   0.00000000  -17.4062325  -14.5368620    0.5759248
   355     44    2   0.00000000  -18.6824139   11.4171068   -4.1626654
   356     44    2   0.00000000    7.3019435   16.7684699    4.0900208
   357     44    2   0.00000000  -17.3755084  -10.0024842   16.8785604
   358     44    2   0.00000000    5.4343972   16.4453872  -13.7417142
   359     44    2   0.00000000   -8.0294304   12.4759719  -17.4512260
   360     44    2   0.00000000  -10.9628999  -15.2768595  -11.4270872
   361     44    2   0.00000000   -3.7699928   15.8550476   16.8221870
   362     44    2   0.00000000   -2.0139103   13.8683864   -2.5914464
   363     44    2   0.00000000   12.4613485  -14.9600426   11.7519874
   364     44    2   0.00000000   -5.3710230  -12.6184986    2.4949854
   365     44    2   0.00000000  -17.7583142   18.2777885   -7.5531637
   366     44    2   0.00000000    2.9702815  -19.4149991    8.3036548
   367     44    2   0.00000000   -6.0553179   14.5835790  -13.2863882
   368     44    2   0.00000000   16.2139462  -13.5294940   -2.3164802
   369     44    2   0.00000000   18.9098911   18.2659414    5.2449518
